บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000072,31.03.2024,31.03.2024,SL,2R20203,2R20203,2R20203E9900,199990000,,19301,,0,"3,140.13",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2R20204,2R20204,2R20204E9900,199990000,,19201,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000066,31.03.2024,31.03.2024,SL,2R20204,2R20204,2R20204E9900,199990000,,19301,,0,982.85,,ดอกเบี้ยรอตัดบัญชี งวด 9 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000073,31.03.2024,31.03.2024,SL,2R20204,2R20204,2R20204E9900,199990000,,19301,,0,936.92,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20205,2R20205,2R20205E9900,199990000,,19301,,0,37.99,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000072,31.03.2024,31.03.2024,SL,2R20205,2R20205,2R20205E9900,199990000,,19301,,0,705.98,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000075,31.03.2024,31.03.2024,SL,2R20205,2R20205,2R20205E9900,199990000,,19301,,0,"2,094.69",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000075,31.03.2024,31.03.2024,SL,2R20205,2R20205,2R20205E9900,199990000,,19301,,0,"1,497.96",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R20206,2R20206,2R20206E9900,199990000,,19201,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20206,2R20206,2R20206E9900,199990000,,19301,,0,852.99,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20206,2R20206,2R20206E9900,199990000,,19301,,0,435.09,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000056,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,211.48,,ดอกเบี้ยรอตัดบัญชี งวด 15 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,162.89,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,354.3,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000072,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,285.27,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000072,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,481.9,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000073,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,"1,466.05",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000075,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,"2,414.92",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000075,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207E9900,199990000,,19301,,0,"1,148.05",,ดอกเบี้ยรอตัดบัญชี งวด 1-3 (มค.-มีค.2024),,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R20207,2R20207,2R20207N0418,199990000,,19301,,0,901.28,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R20208,2R20208,2R20208E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000063,31.03.2024,31.03.2024,SL,2R20208,2R20208,2R20208E9900,199990000,,19301,,0,"1,067.40",,ดอกเบี้ยรอตัดบัญชี งวด 16 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000071,31.03.2024,31.03.2024,SL,2R20208,2R20208,2R20208E9900,199990000,,19301,,0,111.67,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000072,31.03.2024,31.03.2024,SL,2R20208,2R20208,2R20208E9900,199990000,,19301,,0,117.13,,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000075,31.03.2024,31.03.2024,SL,2R20208,2R20208,2R20208E9900,199990000,,19301,,0,"1,373.57",,ดอกเบี้ยรอตัดบัญชี งวด 3 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000063,31.03.2024,31.03.2024,SL,2R20209,2R20209,2R20209E9900,199990000,,19301,,0,"1,067.40",,ดอกเบี้ยรอตัดบัญชี งวด 16 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30001,2R30001,2R30001E9900,199990000,,19201,,0,840.94,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R30001,2R30001,2R30001E9900,199990000,,19301,,0,"1,012.17",,ดอกเบี้ยรอตัดบัญชี งวด 15 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30102,2R30102,2R30102E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30102,2R30102,2R30102E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000056,31.03.2024,31.03.2024,SL,2R30102,2R30102,2R30102E9900,199990000,,19301,,0,227.49,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000065,31.03.2024,31.03.2024,SL,2R30102,2R30102,2R30102E9900,199990000,,19301,,0,160.81,,ดอกเบี้ยรอตัดบัญชี งวด 13 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2R30104,2R30104,2R30104E9900,199990000,,19301,,0,90.02,,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000056,31.03.2024,31.03.2024,SL,2R30104,2R30104,2R30104E9900,199990000,,19301,,0,39.71,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30106,2R30106,2R30106E9900,199990000,,19201,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000051,31.03.2024,31.03.2024,SL,2R30106,2R30106,2R30106E9900,199990000,,19301,,0,45.35,,ดอกเบี้ยรอตัดบัญชี งวด 27 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30107,2R30107,2R30107E9900,199990000,,19201,,0,"1,681.88",,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000051,31.03.2024,31.03.2024,SL,2R30107,2R30107,2R30107E9900,199990000,,19301,,0,182.9,,ดอกเบี้ยรอตัดบัญชี งวด 23 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2R30107,2R30107,2R30107E9900,199990000,,19301,,0,83.15,,ดอกเบี้ยรอตัดบัญชี งวด 28 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2R30107,2R30107,2R30107E9900,199990000,,19301,,0,264.07,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000051,31.03.2024,31.03.2024,SL,2R30202,2R30202,2R30202E9900,199990000,,19301,,0,90.71,,ดอกเบี้ยรอตัดบัญชี งวด 27 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000051,31.03.2024,31.03.2024,SL,2R30202,2R30202,2R30202E9900,199990000,,19301,,0,87.52,,ดอกเบี้ยรอตัดบัญชี งวด 24 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2R30202,2R30202,2R30202E9900,199990000,,19301,,0,87.02,,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2R30202,2R30202,2R30202E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30203,2R30203,2R30203E2024,199990000,,19301,,0,"110,888.88",,ดอกเบี้ยรอตัดบัญชี งวด 33 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30203,2R30203,2R30203E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30203,2R30203,2R30203E9900,199990000,,19201,,0,840.94,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R30203,2R30203,2R30203E9900,199990000,,19301,,0,"1,012.17",,ดอกเบี้ยรอตัดบัญชี งวด 15 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30204,2R30204,2R30204E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R30204,2R30204,2R30204E9900,199990000,,19301,,0,901.28,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R30204,2R30204,2R30204E9900,199990000,,19301,,0,"1,012.17",,ดอกเบี้ยรอตัดบัญชี งวด 15 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000062,31.03.2024,31.03.2024,SL,2R30205,2R30205,2R30205E9900,199990000,,19301,,0,901.28,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30206,2R30206,2R30206E9900,199990000,,19201,,0,"1,681.88",,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000051,31.03.2024,31.03.2024,SL,2R30206,2R30206,2R30206E9900,199990000,,19301,,0,15.3,,ดอกเบี้ยรอตัดบัญชี งวด 35 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000065,31.03.2024,31.03.2024,SL,2R30206,2R30206,2R30206E9900,199990000,,19301,,0,235.01,,ดอกเบี้ยรอตัดบัญชี งวด 8 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30207,2R30207,2R30207E9900,199990000,,19301,,0,"1,608.69",,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000050,31.03.2024,31.03.2024,SL,2R30207,2R30207,2R30207E9900,199990000,,19201,,0,840.94,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
,ดอกเบี้ยจ่ายตามสัญญาเช่า,,,,59906102,,,,,,,,,199990000,,,,,"8,976,016.42",,,,,,บันทึกเข้า เซกเมนต์ 19202,
,ดอกเบี้ยจ่ายตามสัญญาเช่า,,,,59906102,,,,,,,,,,,,,,"8,976,016.42",,,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10202,1H10202E5025,199990000,,19201,,0,"2,676.14",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006738,31.03.2024,31.03.2024,SA,1H10200,1H10202,1H10202E5026,199990000,,19201,,0,"7,313.93",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 วป.1(เดิ,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006742,31.03.2024,31.03.2024,SA,1H10200,1H10202,1H10202E5026,199990000,,19201,,0,"93,746.85",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 312,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5025,199990000,,19201,,0,"16,923.29",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5025,199990000,,19201,,0,706.99,,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5026,199990000,,19201,,0,"192,481.84",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5026,199990000,,19201,,0,"41,502.51",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006740,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5026,199990000,,19201,,0,"48,240.76",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 100-80-50,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006742,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5026,199990000,,19201,,0,"14,315.05",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 312,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5027,199990000,,19201,,0,"2,136.75",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006740,31.03.2024,31.03.2024,SA,1H10200,1H10206,1H10206E5027,199990000,,19201,,0,"1,600.83",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 100-80-50,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5025,199990000,,19201,,0,"19,959.06",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5025,199990000,,19201,,0,872.08,,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5026,199990000,,19201,,0,"222,564.49",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5026,199990000,,19201,,0,"41,513.66",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006740,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5026,199990000,,19201,,0,"29,319.24",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 100-80-50,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006742,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5026,199990000,,19201,,0,"15,424.96",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 312,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5027,199990000,,19201,,0,"2,106.95",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006740,31.03.2024,31.03.2024,SA,1H10200,1H10207,1H10207E5027,199990000,,19201,,0,"1,049.72",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 100-80-50,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10208,1H10208E5025,199990000,,19201,,0,"17,968.57",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10208,1H10208E5025,199990000,,19201,,0,815.37,,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006737,31.03.2024,31.03.2024,SA,1H10200,1H10208,1H10208E5026,199990000,,19201,,0,"189,378.08",,บันทึก ดบ.จ่าย เข้า ปมก.หนี้สิน ณ มี.ค.67 CDMA,,,,บันทึกเข้า เซกเมนต์ 19202,
01.04.2024,ดอกเบี้ยจ่ายจากการประมาณการค่ารื้อถอน,3,,EFAD0503,59906104,,6100006739,31.03.2024,31.03.2024,SA,1H10200,1H10208,1H10208E5026,199990000,,19201,,0,"46,559.98",,บันทึกดบ.จ่ายเข้าปมก.หนี้สิน ณ มี.ค.67 310-15-12-5,,,,บันทึกเข้า เซกเมนต์ 19202,
